sofifa_id,short_name,long_name,player_positions,nationality
257484,T. Oosting,Thijs Oosting,"CAM, CM",Netherlands
257622,L. Lyratzis,Lefteris Lyratzis,"RB, RM",Greece
257723,G. Turda,Grigore Ioan Turda,CB,Romania
258323,Felipe Galvis,Felipe Galvis Domenech,GK,Spain
258807,Alex Escardo,Alejandro Escardo Llamas,CAM,Spain
219774,Sebas Moyano,Francisco Sebastian Moyano Jimenez,"RM, LM",Spain
223963,C. Humphreys-Grant,Cameron Humphreys-Grant,CB,England
226563,R. Grego-Cox,Reece Grego-Cox,"RM, ST",Republic of Ireland
226579,A. Zendejas,Alejandro Zendejas Saavedra,LM,Mexico
227855,B. Sabovic,Besard Sabovic,"CM, CAM",North Macedonia
227895,K. Twardek,Kristopher Twardek,"RM, ST",Canada
228106,P. O'Connor,Paudie O'Connor,CB,Republic of Ireland
228783,A. Lajami,Ali Alawjami,CB,Saudi Arabia
229169,M. Diallo,Moussa Diallo,"RB, LM",France
229176,G. Saglam,Gorkem Saglam,"CAM, LW",Germany
232053,T. Buhagiar,Trent Buhagiar,"RW, CAM",Australia
232520,D. Jaiyesimi,Diallang Jaiyesimi,"CAM, LM, ST",England
233851,J. Taylor,Jack Taylor,CM,Republic of Ireland
234242,C. O'Keeffe,Corey O'Keeffe,"RWB, LWB",Republic of Ireland
234294,L. Lingman,Lucas Lingman,"CM, CAM",Finland
234902,K. Duah,Kwadwo Duah,"ST, LW, RW",Switzerland
236869,Y. Guveli,Yigithan Guveli,CB,Turkey
236940,Dario Poveda,Dario Poveda Romera,ST,Spain
237422,Y. Gomez,Yulian Andres Gomez Mosquera,LB,Colombia
237601,U. Bapoh,Ulrich Bapoh,"CAM, LW, ST",Germany
237732,O. Velanas,Odysseus Velanas,"CAM, LW, CM",Netherlands
238781,M. Hehne,Maurice Hehne,"CB, CDM",Germany
239175,J. Eskesen,Julius Eskesen,"CM, RM",Denmark
239741,J. Villalba,Julio Cesar Villalba Gaona,ST,Paraguay
242040,O. Skarsem,Olaus Jair Skarsem,CM,Norway
242090,O. Solbakken,Ola Selvaag Solbakken,"RW, LW",Norway
242446,M. Wolff,Marco Wolff,GK,Argentina
242512,A. Gryszkiewicz,Adrian Gryszkiewicz,LB,Poland
242545,M. Hausjell,Marco Hausjell,"LM, ST, RM",Austria
242826,Lee Jae Ik,ijaeig Jae Ik Lee,CB,Korea Republic
243180,Y. Goke,Xiang Jia  You Tai ,"CM, CAM, LM",Japan
243235,O. Mbaizo,Olivier Mbaissidara Mbaizo,RB,Cameroon
243476,M. Borgogno,Matias Nahuel Borgogno,GK,Argentina
243502,J. Bursztyn,Jakub Bursztyn,GK,Poland
244023,H. Morschel,Heinz Morschel,"CAM, CM, CF",Dominican Republic
245717,Lucas Rodrigues,Lucas Rodrigues da Silva,ST,Brazil
246114,S. Brinone,Santiago Brinone,"CM, CDM",Argentina
246183,T. Wiesner,Tomas Wiesner,"RB, RM",Czech Republic
246257,A. Catic,Amar Catic,RW,Bosnia Herzegovina
251596,A. Sagna,Amadou Sagna,"RW, LW",Senegal
251877,V. Constantin,Vasile Nicolae Constantin,LW,Romania
252087,Y. Diori,Yacouba Diori Hamani Magagi,CB,Niger
252316,H. Ekdal,Hjalmar Ekdal,CB,Sweden
252471,A. Ibrahim,Abbas Ibrahim,"CDM, CM",Nigeria
252864,Bermejo,Sergio Bermejo Lillo,"CAM, RM, LM",Spain
253313,I. Pereira,Ignacio Agustin Pereira Gonzalez,"LW, RW, CAM",Uruguay
255088,I. Cazal,Javier Ivan Cazal Baez,RM,Paraguay
256249,J. Zeballos,Joaquin Zeballos Machado,ST,Uruguay
256955,Ruben Goncalves,Ruben Filipe de Sousa Goncalves,"CM, CAM",Portugal
257432,N. Klass,Nico Klass,"CB, LB",Germany
257623,D. Danicic,Damjan Danicic,LB,Serbia
257635,Ricardo Velho,Mario Ricardo Silva Velho,GK,Portugal
258746,M. Braida,Malcom Braida,RW,Argentina
258811,Guito,Diego Moreno Escobar,LB,Spain
213678,K. O'Hara,Kieran O'Hara,GK,Republic of Ireland
215425,F. Sachpekidis,Filip Sachpekidis,"CF, ST",Sweden
219701,J. Wrabel,Jakub Wrabel,GK,Poland
220584,V. Myhra,Viljar Rosholt Myhra,GK,Norway
221346,M. Samuelsen,Martin Samuelsen,"ST, RM, CAM",Norway
223305,P. Mystkowski,Przemyslaw Mystkowski,"LM, CAM",Poland
223988,L. Ward,Lewis Ward,GK,England
224307,T. Watson,Tennai Watson,"RB, RWB",England
224793,B. Wembangomo,Brice Wembangomo,RB,Norway
225189,S. Bastoni,Simone Bastoni,LB,Italy
225383,H. Charsley,Harry Charsley,"CM, CAM",Republic of Ireland
227837,H. Castegren,Henrik Castegren,"CB, RB",Sweden
228456,Juan Perez,Juan Manuel Perez Ruiz,GK,Spain
228771,J. Mosquera,Juan Alberto Mosquera Alvarez,CDM,Colombia
229922,O. Al Khalaf,Osama Al Khalaf,"RB, CDM",Saudi Arabia
230839,Z. Jules,Zak Jules,"CB, LB",Scotland
231101,M. Weymans,Marco Weymans,"LWB, LB",Belgium
231284,R. Delaney,Ryan Delaney,CB,Republic of Ireland
231582,N. D'Agostino,Nicholas D'Agostino,ST,Australia
232085,M. Bringaker,Mathias Bringaker,"ST, RM",Norway
233831,J. Salas,John Michael Salas Torres,"RB, LB",Chile
234050,S. Mbaye,Serigne Mor Mbaye,GK,Senegal
235143,M. Welch-Hayes,Miles Welch-Hayes,"RB, CB, RWB",England
235690,A. Bifulco,Alfredo Bifulco,"CF, CAM, LW",Italy
236649,Y. van Osch,Yanick van Osch,GK,Netherlands
237497,D. Barbosa,Diego Armando Barbosa Zaragoza,RB,Mexico
238341,A. Dzabana,Alan Dzabana,"ST, LM",France
238587,A. Ildiz,Ahmed Ildiz,"CDM, CM, CAM",Turkey
238611,H. Bilal,Hasan Bilal,"LM, RM",Turkey
238725,K. Tshiembe,Kevin N'goyi Tshiembe,CB,Denmark
238726,G. Marcussen,Gustav Olsted Marcussen,LW,Denmark
239634,L. Bunning,Lars Bunning,"CB, LB",Germany
240331,Panutche Camara,Panutche Amadu Pereira Camara,CM,Guinea Bissau
240791,Marcos Lavin,Marcos Lavin Rodriguez,GK,Spain
240901,Idrisa Sambu,Idrisa Sidi Sambu,"RM, CAM, LM",Portugal
241208,T. Yasui,An Jing  Tuo Ye ,"CDM, CM",Japan
241214,M. Okazaki,Gang Qi  Shen ,"RB, CB",Japan
241658,O. Sarkic,Oliver Sarkic,RW,Montenegro
242085,M. Virtue,Matthew Virtue-Thick,"CM, CDM",England
242482,E. Coronel,Emanuel Coronel,RB,Argentina
243177,L. Malicsek,Lukas Malicsek,"CB, LB",Austria
244154,S. Mailat,Sebastian Arpad Mailat,"LW, RW",Romania
244589,V. Arveladze,Vato Arveladze,"CAM, ST",Georgia
244639,J. Suarez,Jonathan Suarez Cortes,RM,United States
244835,A. Lopez,Antonio De Jesus Lopez Amenabar,"LM, LB",Mexico
245393,V. Theocharis,Vangelis Theocharis,"RB, CB, RM",Greece
245513,K. Balogiannis,Konstantinos Balogiannis,"CM, CAM",Greece
245544,T. Rojas,Tomas Ivan Rojas Gomez,"RM, CDM",Paraguay
246847,M. Sykes,Mark Sykes,"CM, RW",Northern Ireland
247391,Andre Shinyashiki,Andre Bava Shinyashiki,"LM, ST, CAM",Brazil
251760,M. Rodin,Matej Rodin,CB,Bosnia Herzegovina
252188,E. Maciel,Emanuel Fernando Maciel,"CM, CDM",Argentina
252291,Pedro Augusto,Pedro Augusto Borges da Costa,"CM, CDM",Brazil
254754,F. Benitez,Fernando Benitez Aguirre,LM,Paraguay
254952,I. Pitta,Isidro Miguel Pitta Saldivar,ST,Paraguay
255097,L. Castillo,Jesus Luis Castillo Saa,CB,Ecuador
255389,B. Diaz,Benny Diaz Jauregui,GK,United States
255393,Mario,Mario Rodriguez Ruiz,"LM, RM",Spain
255763,G. Casazza,Gonzalo Adrian Casazza,"CM, CDM",Argentina
255947,N. Gorzel,Nico Gorzel,"CDM, CM, CB",Germany
255953,Ander Iru,Ander Iruarrizaga Diez,GK,Spain
256281,K. Fischer,Kilian Fischer,"LB, CDM",Germany
257375,Esteve Pena,Esteve Pena Albons,GK,Spain
257528,Manu Molina,Manuel Molina Rodriguez,RM,Spain
257823,Y. Cakaloglu,Yasin Cakaloglu,RM,Turkey
257871,Sergio Carrasco,Sergio Carrasco Gonzalez,CM,Spain
257995,A. Wahab Ibrahim,Abdul Wahab Ibrahim,LB,Ghana
220074,R. Espejord,Runar Espejord,ST,Norway
221538,W. Nightingale,William Nightingale,CB,England
222431,J. Storevik,Jacob Storevik,GK,Norway
222822,S. Burgess,Scott Burgess,CM,England
223810,G. Maris,George Maris,"CM, LM",England
224418,S. Fridjonsson,Samuel Kari Fridjonsson,"CM, CDM, CAM",Iceland
224426,N. Burgy,Nicolas Sandro Burgy,CB,Switzerland
224887,D. Telford,Dominic Telford,ST,England
225279,C. McGrandles,Conor McGrandles,"CM, RWB",Scotland
225432,D. Sommariva,Daniele Sommariva,GK,Italy
225910,M. Lopez Quintana,Mario Federico Lopez Quintana,CB,Paraguay
227050,T. Erlandsson,Tim Erlandsson,GK,Sweden
227288,J. Flores,Jordan Michael Flores,"CAM, CDM, LM",England
228355,K. Joelsson,Kalle Joelsson,GK,Sweden
228356,J. Maguire-Drew,Jordan Maguire-Drew,RM,England
229135,M. Hauptmeijer,Mike Hauptmeijer,GK,Netherlands
229195,L. Callegari,Lorenzo Callegari,"CDM, CM",France
229981,R. Makowski,Rafal Makowski,"CAM, CM, CDM",Poland
230897,B. Hanlan,Brandon Hanlan,ST,England
232490,R. Ito,Yi Teng  Liang Tai Lang ,"CF, CAM",Japan
232521,L. Merolla,Lucas Gabriel Merolla,CB,Argentina
232559,S. Ibrahim,Shuaibu Lalle Ibrahim,ST,Nigeria
232668,L. Gordon,Liam Craig Gordon,CB,Scotland
233212,A. Skovgaard,Andreas Skovgaard,CB,Denmark
233552,Kim Jung Hwan,gimjeonghwan Jin Zheng Huan ,RM,Korea Republic
234162,B. Kirsch,Benedikt Kirsch,CM,Germany
234639,S. Johansen,Sondre Solholm Johansen,CB,Norway
235157,C. Daferner,Christoph Daferner,ST,Germany
237782,H. Shoji,Zhuang Si  Peng Nai Ye ,CB,Japan
238037,N. Bazzana,Nicolas Bazzana,CB,Argentina
238792,L. Jensen,Leon Jensen,"CM, CDM, RM",Germany
239216,A. Pussetto,Alfredo Pussetto,"ST, LW, RW",Argentina
239258,E. Banda,Emmanuel Justine Rabby Banda,"CAM, CM",Zambia
241217,G. Hatano,Bo Duo Ye  Hao ,GK,Japan
241334,Liu Yiming,Liu Yi Ming ,CB,China PR
244496,S. Peric,Stefan Peric,CB,Austria
244772,K. Velasco,Kevin Andres Velasco Bonilla,LM,Colombia
245400,Kim Ji Hyun,gimjihyeon Ji Hyun Kim,"ST, RW",Korea Republic
246759,R. Hove,Runar Ullaland Hove,CB,Norway
247017,H. Mashiane,Happy Mashiane,"LB, LM",South Africa
247031,D. Pines,Donovan Pines,CB,United States
248054,L. Popescu,Iulian Laurentiu Popescu,GK,Romania
250745,Bruno Morais,Bruno Miguel Araujo Morais,CB,Portugal
250833,A. Mboko,Ayrton Mboko,RB,Belgium
251535,A. Guendouz,Alexis Guendouz,GK,France
252266,L. Gabbichler,Lukas Gabbichler,"RM, LM",Austria
252318,R. Behounek,Raffael Behounek,"CB, CDM",Austria
252801,A. Gudino,Andres Guillermo Gudino Portillo,GK,Mexico
253058,Matheus Clemente,Matheus dos Santos Clemente,"CM, LM",Portugal
253134,Alberto Rubio,Alberto Rubio Serna,"CAM, CM",Spain
254618,F. Silvera,Facundo Silvera Paz,LB,Uruguay
254809,K. Tonnessen,Kristoffer Tonnessen,"LB, LWB",Norway
255109,D. Tijanic,David Tijanic,"CAM, CM",Slovenia
255310,L. Owusu,Leonard Owusu,"CM, CDM",Ghana
255540,J. Arweiler,Jonas Arweiler,ST,Germany
255590,T. Seko,Tatsuki Seko,CDM,Japan
256527,O. Ndong,Ousmane Ndong,"CB, CDM",Senegal
258199,B. Petrovic,Borna Petrovic,ST,Croatia
258272,D. Granecny,Denis Granecny,LB,Czech Republic
258365,Pedro Ferreira,Pedro Miguel Dinis Ferreira,"CDM, CM",Portugal
258464,L. Lochoshvili,Luka Lochoshvili,"CB, LB",Georgia
258598,N. Khacef,Mohamed Naoufel Khacef,LB,Algeria
206170,J. Turnbull,Jordan Turnbull,"CB, CDM",England
210852,P. Deligiannidis,Panagiotis Deligiannidis,"RB, LB",Greece
212255,S. Mohlin,Sixten Mohlin,GK,Sweden
221141,A. Bakayoko,Amadou Bakayoko,ST,Sierra Leone
221167,C. Dummigan,Cameron Dummigan,"RB, RM",Northern Ireland
222864,J. Rose,Jack Rose,GK,England
223488,M. Saetra,Morten Saetra,GK,Norway
227869,W. Kurtovic,William Kurtovic,"CM, CDM",Sweden
228392,J. Hatlehol,Jorgen Hatlehol,RB,Norway
229504,F. Lauenborg,Frederik Lauenborg,CM,Denmark
230919,A. Iacovitti,Alexander Iacovitti,"LB, CB",Scotland
233560,Lim Min Hyuk,imminhyeog Lin Min He ,"CAM, CM",Korea Republic
234831,N. Rieble,Nico Rieble,"CB, LB",Germany
235140,J. Buus,Jacob Buus,RB,Denmark
235787,Andre Teles,Andre Antonio Rosario Teles,CDM,Portugal
235820,P. Gartler,Paul Gartler,GK,Austria
236487,D. Keillor-Dunn,Davis Keillor-Dunn,LM,England
236626,J. Koutroumbis,Johnny Koutroumbis,"RB, LB",Australia
237838,L. Banks,Lewis Banks,"LB, RB",England
239559,J. de Lange,Jeffrey de Lange,GK,Netherlands
239742,J. Klinsmann,Jonathan Klinsmann,GK,United States
240886,R. Menayese,Rollin Menayese,CB,Wales
242648,A. Roldan,Alexander Roldan,"RM, RB",United States
243052,H. Lofkvist,Henrik Lofkvist,CB,Sweden
243842,N. Cadden,Nicky Cadden,LM,Scotland
244192,T. Isherwood,Thomas Poppler-Isherwood,CB,Sweden
244486,M. Eskihellac,Mustafa Eskihellac,LM,Turkey
247067,M. Bu Sanda,Mohammed Saeed Bu Sanda Ahmed Theyab Al Falahi,GK,United Arab Emirates
247170,Iago Indias,Iago Indias Fernandez,"CB, CDM",Spain
247286,S. Hostikka,Santeri Hostikka,"LM, RM",Finland
247872,R. Karjalainen,Rasmus Ilmari Karjalainen,"ST, RM",Finland
250759,E. Ramaj,Elsamed Ramaj,"LM, CAM, ST",Albania
251364,T. Huk,Tomas Huk,CB,Slovakia
252024,W. Britto,Dagou Willie Anderson Britto,"RB, RWB",Ivory Coast
252077,B. Alceus,Bryan Alceus,CDM,Haiti
253249,J. Florentin,Jose Ignacio Florentin Bobadilla,ST,Paraguay
253694,C. Makridis,Charalambos Makridis,"CAM, ST",Germany
254216,H. Arakaki,Hideyoshi Enrique Arakaki Chinen,"RM, RW",Peru
254284,D. Krezic,Daniel Krezic,"LM, LWB",North Macedonia
254348,G. Olguin,Gustavo Olguin Mansilla,CB,Bolivia
254441,R. Ruiz Diaz,Rodrigo Ruiz Diaz Molinas,"RM, RW",Paraguay
254876,S. Yoshida,Ji Tian  Shun ,GK,Japan
255108,L. Ramirez,Luis Alejandro Ramirez Lopez,CM,Venezuela
255163,M. Ava Dongo,Moustafa Luete Ava Dongo,CB,DR Congo
255454,C. Coskun,Can Coskun,"LM, LWB",Turkey
255855,R. Morishita,Ryoya Morishita,"RB, LM",Japan
256399,S. Sno,Shaquill Sno,RB,Netherlands
257236,A. Becker,Andre Becker,ST,Germany
257957,M. Rente,Marco Rente,CB,Germany
258917,Francisco Teixeira,Francisco Jose Coelho Teixeira,"CAM, CM, RM",Portugal
208813,G. Williams,George Christopher Williams,"ST, LM",Wales
209750,I. Lawlor,Ian Lawlor,GK,Republic of Ireland
212682,B. Morris,Bryn Morris,CM,England
213124,T. Gomelt,Tomislav Gomelt,CM,Croatia
215494,J. Daniels,Joshua Daniels,"LM, RM",Republic of Ireland
216299,C. Randall,Connor Steven Randall,RB,England
216705,I. Jauregui,Ignacio Jauregui,"CM, CDM",Argentina
221025,Jaime,Jaime Sanchez Munoz,"CB, RB",Spain
221525,S. Nelson,Sid Nelson,CB,England
224238,W. Boyle,William Boyle,CB,England
224470,He Chao,He Chao ,"CM, CDM",China PR
224525,J. Sellars,Jerrell Sellars,LM,England
225781,R. Smith,Renny Piers Smith,"CM, CAM, CDM",Austria
227579,D. Hummet,Deniz Hummet,ST,Turkey
228191,J. Aspropotamitis,Jonathan Aspropotamitis,CB,Australia
229433,A. Zendejas,Adrian Zendejas Rodriguez,GK,United States
231954,Xu Xin,Xu Xin ,"CDM, CM",China PR
232682,A. Al Suwat,Abdulmajeed Abdullah Al-Swat,"CAM, RM, CM",Saudi Arabia
233114,J. Riley,Joe Riley,"RB, RWB",England
233211,N. Klinger,Niklas Klinger,GK,Germany
233570,C. Algaranaz,Carmelo Algaranaz Anez,ST,Bolivia
235500,A. Al Shammary,Abdulmalek Al Shammary,LB,Saudi Arabia
236025,H. Smith,Harry Smith,ST,England
238363,R. Obermair,Raphael Obermair,"RM, RB",Germany
238667,A. Odabas,Ali Odabas,"CB, LB",Germany
239042,H. Al Qahtani,Hussain Al Qahtani,"CM, CDM",Saudi Arabia
239126,M. Al Baqawi,Mohammed Kareem Al Baqawi,RB,Saudi Arabia
239746,L. Watkowiak,Lukas Watkowiak,GK,Germany
239975,Brian Martin,Brian Martin Pages,"ST, LW",Spain
242560,K. Saka,Ban  Gui You ,CB,Japan
243807,C. Sibbald,Craig Sibbald,"CM, CDM",Scotland
243882,J. Dorfler,Johannes Dorfler,RM,Germany
243972,Jordi Sanchez,Jordi Sanchez Ribas,ST,Spain
244834,E. Pernia,Edwuin Alexander Pernia Martinez,ST,Venezuela
245008,M. Haas,Manuel Haas,"LWB, LM, LB",Austria
246560,D. Popa,Daniel Iliuta Popa,ST,Romania
247216,Y. Higuchi,Tong Kou  Xiong Tai ,"RM, CM",Japan
247219,K. Kizito,Kwame Kizito,ST,Ghana
247946,A. Dobrosavlevici,Alin Dobrosavlevici,CB,Romania
250962,A. Lukovic,Andrija Lukovic,"CAM, CM",Serbia
251672,K. Al Khathlan,Khalid Abdulaziz Al-Khathlan,LB,Saudi Arabia
252171,M. Helal,Mohammed Hilal Khalifa,CM,United Arab Emirates
252189,Choi Jun Hyuk,Jun-Hyeok Choi,"CDM, CM",Korea Republic
254408,R. Cespedes,Roberto Ronaldo Cespedes Sanchez,LB,Peru
254537,D. Olafsson,David Kristjan Olafsson,LB,Iceland
254753,R. Cabrera,Richard Ariel Cabrera Aveiro,"CB, RB",Paraguay
255094,W. Alvarez,William Gustavo Alvarez Vargas,ST,Bolivia
257144,P. Hobsch,Patrick Hobsch,ST,Germany
257228,N. Iyobosa Edokpolor,Nosa Iyobosa Edokpolor,"LB, LM",Austria
257384,M. Rea,Martin Rea Zuccotti,CB,Uruguay
257993,M. Malenica,Marko Malenica,GK,Croatia
258133,G. De Amores,Guillermo Rafael De Amores Ravelo,GK,Uruguay
258178,M. van Beijnen,Mike Johannes Hendrikus Josephus van Beijnen,RB,Netherlands
258386,Derik Lacerda,Derik Gean Severino Lacerda,ST,Brazil
258599,R. Ivanov,Robert Ivanov,CB,Finland
203458,A. Ajeti,Arlind Afrim Ajeti,CB,Albania
206535,P. Digby,Paul Digby,"CB, CDM, CM",England
216106,M. Van Damme,Miguel Van Damme,GK,Belgium
218576,W. Aimson,Will Aimson,CB,Wales
220057,H. Lennon,Harry Lennon,CB,England
220635,T. Conlon,Tom Conlon,CM,England
220779,M. Ridenton,Matthew Ridenton,"CDM, CM",New Zealand
223264,S. Hendrie,Stephen Hendrie,LB,Scotland
225650,T. King,Thomas King,GK,Wales
228210,L. Jackson,Lachlan Robert Tua Jackson,"CB, LB",Australia
229324,A. Baker,Ashley Baker,"RWB, RB",Wales
229561,J. Fleita,Jonathan Fleita,CB,Argentina
229730,B. Jaroch,Bartosz Jaroch,RB,Poland
235054,I. Vujica,Ivan Vujica,LB,Australia
236406,M. Hamrol,Matthias Hamrol,GK,Germany
237250,S. Cleveland,Stefan Cleveland,GK,United States
239504,J. Gordon,Josh Gordon,"ST, RM",England
240421,Rubio,Ruben Lopez Huesca,ST,Spain
242584,Y. Akiyama,Qiu Shan  Yang Jie ,"LB, LM",Japan
246802,Arthur Silva,Arthur Silva Feitoza,"CM, CDM, CAM",Brazil
246911,F. Sjolstad,Fredrik Vangstad Sjolstad,"CDM, CB",Norway
248005,A. Pitian,Andrei Ovidiu Pitian,CB,Romania
251486,Nene,Rui Filipe da Cunha Correia,CM,Portugal
251610,Manu Justo,Manuel Justo Roman,"RM, RW, ST",Spain
253577,P. Mendez,Paolo Anthony Mendez Sanchez,CAM,Peru
255274,D. Tursunov,Dostonbek Tursunov,CB,Uzbekistan
255653,J. Pita,Jacson Mauricio Pita Mina,ST,Ecuador
255992,E. Rabanal,Eduardo Valentin Rabanal Jaramillo,RB,Peru
256276,R. Bruseke,Robin Bruseke,GK,Germany
256902,V. Lobry,Victor Lobry,CM,France
200900,S. Murray,Sean Michael Murray,"CM, CDM, CAM",Republic of Ireland
202806,S. Hajrovic,Sead Hajrovic,"CB, RB",Bosnia Herzegovina
204845,A. Affane,Amin Affane,CM,Sweden
205311,L. Erwin,Lee Harry Erwin,ST,Scotland
207460,M. Ovenstad,Martin Ronning Ovenstad,"CM, CDM",Norway
209002,S. Mande,Sayouba Mande,GK,Ivory Coast
211435,S. Sosa,Sebastian Sosa Sanchez,ST,Uruguay
212612,V. Grubeck,Valentin Grubeck,"ST, RM, CAM",Austria
213413,L. Vigouroux,Lawrence Vigouroux,GK,Chile
213553,M. Ferrier,Morgan Ferrier,ST,England
220023,A. Al Shammari,Abdullah Haif Al-Shammari,"CB, LB",Saudi Arabia
220995,O. Okungbowa,Osarenren Okungbowa,"CDM, CB",Austria
221264,R. Al Ghamdi,Rayed Al Ghamdi,ST,Saudi Arabia
221270,G. Lefebvre,Gregoire Lefebvre,"CM, CDM",France
221737,Y. Moreno,Yairo Yesid Moreno Berrio,"LB, LM, CAM",Colombia
222300,Wang Hao,Hao Wang,"CDM, CM",China PR
222685,D. Follonier,Daniel Follonier,"CAM, RM, LM",Switzerland
224526,J. Lyden,Jordan Lyden,"CM, CDM",Australia
225654,J. Duker,Julius Duker,"ST, RM",Germany
226006,C. Horgan,Colm Horgan,RB,Republic of Ireland
227573,D. Nazon,Duckens Moses Nazon,"ST, CAM, LM",Haiti
227632,Jeon Min Gwang,jeonmingwang Min Gwang Jeon,CB,Korea Republic
230865,B. Luciatti,Brian Abel Luciatti,"CB, LB",Argentina
232256,Han Pengfei,Han Peng Fei ,CB,China PR
232367,H. Fukushima,Fu Dao  Chun Shu ,GK,Japan
232535,G. Benitez,Angel Guillermo Benitez,LB,Argentina
232963,T. Kanamori,Jin Sen  Jian Zhi ,"ST, LM",Japan
233279,Park Dong Jin,bagdongjin Po Dong Jing ,"ST, CB, RB",Korea Republic
234534,S. N'Guessan,Serge Yao N'Guessan,"CM, CDM",Ivory Coast
237140,L. Fritzson,Ludvig Fritzson,"RM, CM",Sweden
237624,N. Kawaguchi,Chuan Kou  Shang Ji ,"RB, CB",Japan
237802,C. Haas,Christoph Haas,GK,Austria
238043,A. Al Obud,Abdulrahman Al Obud,"RW, LW, ST",Saudi Arabia
238238,J. Schneider,Jan-Marc Schneider,"ST, CM",Germany
247032,K. Hodzic,Kadir Hodzic,LWB,Sweden
247078,F. Drinkuth,Felix Werner Wolfgang Drinkuth,"LM, CAM, CM",Germany
250932,J. Grzesik,Jan Grzesik,RB,Poland
251045,V. Rata,Vadim Rata,CDM,Moldova
251444,A. Budimbu,Arnold Budimbu,"RM, LM, RB",Germany
254637,N. Girmai Netabay,Nahom Girmai Netabay,"CM, CAM",Sweden
254826,L. Aponte,Leonardo Jesus Aponte Matute,"LB, CB",Venezuela
254926,C. Velez,Charles Ariel Velez Plaza,"CB, CDM",Ecuador
254927,R. Quintana,Ramiro Manuel Quintana Hernandez,"ST, RM, RW",Uruguay
255672,M. Fuentes,Manuel Alejandro Fuentes Alvarez,"RM, RB",Venezuela
256699,S. Osigwe,Sebastian Ogenna Osigwe,GK,Nigeria
257377,Manu Viana,Manuel Viana Martinez,"LM, LB",Spain
257799,V. Buhacianu,Valentin Buhacianu,ST,Romania
257802,O. Ursu,Octavian Andrei Ursu,LM,Romania
201094,B. Garratt,Ben Garratt,GK,England
202977,Lee Jong Sung,ijongseong Li Zhong Cheng ,"CB, CDM",Korea Republic
203424,E. Whitehouse,Elliott Whitehouse,"CM, CAM",England
204762,T. Schilk,Tobias Schilk,"CB, RWB, RB",Germany
211618,D. Starkl,Dominik Starkl,"ST, LM, RM",Austria
211835,F. Fluckiger,Franco Fluckiger,GK,Germany
216235,S. Flochon,Sebastien Flochon,"CDM, CM",France
223263,Z. Gordon,Ziggy Gordon,"CB, RB",Scotland
225972,J. Henriquez,Jorge Alexis Henriquez Neira,"CM, CAM",Chile
228932,G. Amiot,Gregoire Amiot,CB,France
230631,M. Festa,Marco Festa,GK,Italy
235700,J. Green,Jordan Green,"RM, ST",England
235985,P. Lima,Paulo Fabian Lima Simoes,CB,Uruguay
242291,K. Brunker,Kai Brunker,ST,Germany
242894,E. Palsson,Emil Palsson,"CDM, CM",Iceland
246442,N. Fukumori,Fu Sen  Zhi Ye ,CB,Japan
254451,E. Canga,Ginson Edwin Canga Carabali,ST,Ecuador
254590,Y. Reyes,Yonaiker Yohan Reyes Jimenez,"CAM, LW",Venezuela
255428,L. Cardenas,Luis Fernando Cardenas Montenegro,GK,Bolivia
257147,R. Malone,Ryan Patrick Malone,CB,United States
192316,G. Kongshavn,Gudmund Broks Kongshavn,GK,Norway
198109,C. Anene,Chuma Emeka Uche Anene,ST,Norway
200744,R. Watson,Ryan Watson,CM,England
201268,K. Hansen,Kristoffer Normann Hansen,"LM, RM",Norway
201864,S. Thomas,Simon Edmund Thomas,GK,Canada
202312,C. Bolger,Cian Bolger,CB,Republic of Ireland
204495,S. Lang,Steffen Lang,"LB, RB",Germany
205267,I. Rodriguez,Jesus Ivan Rodriguez Trujillo,GK,Mexico
206054,S. Gunduz,Selim Gunduz,RM,Germany
206332,G. Morrissey,Gearoid Morrissey,"CDM, CM",Republic of Ireland
206521,Kim Hyun,gimhyeon Jin Xuan ,ST,Korea Republic
206659,J. McLaughlin,Jimmy McLaughlin,"CM, RW",United States
208797,L. Gambin,Luke Gambin,"CAM, LM, CM",Malta
209369,B. Turgott,Blair Turgott,"LM, RM, ST",England
209501,Rafinha,Rafael Gimenes da Silva,CM,Brazil
209961,G. Wegkamp,Gerrit Wegkamp,"ST, CF",Germany
211228,M. Palmer,Matt Palmer,CM,England
211389,R. Alborno,Rodrigo Alborno Ortega,"LB, LM",Paraguay
213094,S. Roux,Storm Roux,RB,New Zealand
216110,D. Kudla,Dawid Kudla,GK,Poland
216226,A. Kenyon,Alex Kenyon,"CDM, CM",England
216746,M. Koj,Michal Koj,"LB, CB",Poland
221373,M. Al Saiari,Mohammed Al Saiari,ST,Saudi Arabia
222351,Luo Jing,Luo Jing ,"LM, RM, ST",China PR
222592,Kim Dong Jin,gimdongjin Jin Dong Zhen ,"LB, CB",Korea Republic
224413,N. Giraldo,Nicolas Andres Giraldo Urueta,"LB, RB",Colombia
224602,Zhang Wei,Zhang Wei ,"LB, LWB",China PR
224615,Zheng Dalun,Zheng Da Lun ,"RM, LM, RB",China PR
226181,H. Al Jayzani,Hamad Sulaiman Al Jayzani,"LB, RB",Saudi Arabia
226190,Shi Zhe,Zhe Shi,"LB, CDM",China PR
227754,Kim Seon Woo,gimseonu Jin Shan Yu ,"CM, CDM",Korea Republic
228266,I. Jonsson,Ingvar Jonsson,GK,Iceland
